# Visuais - GERADO por docs/gerar-visuais.py
# id	aegis	slot	view	nome_ptbr	latam	no_cliente	chao	vestido	veredito
420278	C_GCM_Hair_YL	baixo	2456	[Visual] Corte Joãozinho Loiro	sim	sim	ok	ok	PRONTO
420279	C_GCM_Hair_CB	baixo	2457		nao	nao	?	?	SEM TEXTO PTBR
420280	C_GCM_Hair_LB	baixo	2458		nao	nao	?	?	SEM TEXTO PTBR
420281	C_GCM_Hair_LPP	baixo	2459		nao	nao	?	?	SEM TEXTO PTBR
420282	C_GCM_Hair_JBL	baixo	2460		nao	nao	?	?	SEM TEXTO PTBR
420283	C_GCM_Hair_WH	baixo	2461		nao	nao	?	?	SEM TEXTO PTBR
420284	C_GCM_Hair_OM	baixo	2462		nao	nao	?	?	SEM TEXTO PTBR
420285	C_MN_Hair_BG	baixo	2463	[Visual] Peruca Turquesa da Engenheira	sim	sim	ok	ok	PRONTO
420286	C_MN_Hair_YL	baixo	2464	[Visual] Peruca Loira da Engenheira	sim	sim	ok	ok	PRONTO
420287	C_MN_Hair_CB	baixo	2465		nao	nao	?	?	SEM TEXTO PTBR
420288	C_MN_Hair_LB	baixo	2466		nao	nao	?	?	SEM TEXTO PTBR
420289	C_MN_Hair_LPP	baixo	2467		nao	nao	?	?	SEM TEXTO PTBR
420290	C_MN_Hair_JBL	baixo	2468		nao	nao	?	?	SEM TEXTO PTBR
420291	C_MN_Hair_WH	baixo	2469		nao	nao	?	?	SEM TEXTO PTBR
420292	C_MN_Hair_OM	baixo	2470		nao	nao	?	?	SEM TEXTO PTBR
420293	C_RA_Hair_BG	meio	2471		nao	nao	?	?	SEM TEXTO PTBR
420294	C_RA_Hair_YL	meio	2472		nao	nao	?	?	SEM TEXTO PTBR
420295	C_RA_Hair_CB	meio	2473		nao	nao	?	?	SEM TEXTO PTBR
420296	C_RA_Hair_LB	meio	2474		nao	nao	?	?	SEM TEXTO PTBR
420297	C_RA_Hair_LPP	meio	2475		nao	nao	?	?	SEM TEXTO PTBR
420298	C_RA_Hair_JBL	meio	2476		nao	nao	?	?	SEM TEXTO PTBR
420299	C_RA_Hair_WH	meio	2477	[Visual] Peruca Branca da Caçadora	sim	sim	ok	ok	PRONTO
420300	C_RA_Hair_OM	meio	2478		nao	nao	?	?	SEM TEXTO PTBR
420303	C_Chaos_Emerald	baixo	2485	[Visual] Esmeraldas do Caos	sim	sim	ok	ok	PRONTO
420304	C_NightSkyOfRutie	baixo		[Visual] Noite em Lutie	sim	nao	ok	falta	SEM VIEW
420305	C_Octopus_Leg_In_Mouth	baixo	2401		nao	nao	?	?	SEM TEXTO PTBR
420306	C_Kotatsu	capa	2489	[Visual] Kotatsu	sim	nao	ok	falta	SEM SPRITE
420307	C_Meer_Hair	baixo	2490	[Visual] Peruca da Princesa Mestiça	sim	sim	ok	ok	PRONTO
420317	C_White_Rabbit_Hair	baixo	2499		nao	nao	?	?	SEM TEXTO PTBR
420319	C_Solo_Play_Box2_V	baixo	450		nao	nao	?	?	SEM TEXTO PTBR
420320	C_Charm_Of_Rough_Wind	baixo	1263		nao	nao	?	?	SEM TEXTO PTBR
420321	C_Neon_Half_Long	baixo	2508	[Visual] Peruca Longa de Neon	sim	sim	ok	ok	PRONTO
420325	C_Chewy_Low_Twin	baixo	2517	[Visual] Coque Chiclete	sim	sim	ok	ok	PRONTO
420333	C_Randgris_Hair	baixo	2527	[Visual] Peruca da Valquíria Randgris	sim	sim	ok	ok	PRONTO
420335	aegis_420335	baixo	2546		nao	nao	?	?	SEM TEXTO PTBR
420336	C_Queen_of_Calamity	baixo	2530		nao	nao	?	?	SEM TEXTO PTBR
420337	C_Ancient_Rune	baixo			nao	nao	?	?	SEM VIEW
420338	C_CLB_SS_LL	baixo			nao	nao	?	?	SEM VIEW
420340	C_Kitchen_Car	baixo	2534		nao	nao	?	?	SEM TEXTO PTBR
420341	C_Signon_Loop	baixo	2535		nao	nao	?	?	SEM TEXTO PTBR
420344	C_Book_of_Sorcery	baixo	2327	[Visual] Livros de Feitiçaria	sim	sim	ok	ok	PRONTO
420345	C_Ribbon_Braid_Hair	baixo	2547		nao	nao	?	?	SEM TEXTO PTBR
420346	C_Angel_Berry_Wig	baixo	2549	[Visual] Peruca de Anjo Framboesa	sim	sim	ok	ok	PRONTO
420347	C_Undead_Seal_Rose	baixo	2525		nao	nao	?	?	SEM TEXTO PTBR
420349	C_Blue_Sunbed	baixo	2562		nao	nao	?	?	SEM TEXTO PTBR
420350	C_Green_Sunbed	baixo	2563		nao	nao	?	?	SEM TEXTO PTBR
420351	C_Auspicloud	baixo	383		nao	nao	?	?	SEM TEXTO PTBR
420352	C_Pool	capa	2566	[Visual] Piscina	sim	nao	falta	falta	SEM SPRITE
420353	C_Cha_Ex_Twin	baixo	2567		nao	nao	?	?	SEM TEXTO PTBR
420354	aegis_420354	baixo	2569		nao	nao	?	?	SEM TEXTO PTBR
420357	C_Baby_Seal	baixo	2570		nao	nao	?	?	SEM TEXTO PTBR
420358	C_Experiment_Mind	baixo	2664		nao	nao	?	?	SEM TEXTO PTBR
420359	C_Sound_of_Catbell	baixo	2483		nao	nao	?	?	SEM TEXTO PTBR
420360	C_Bell_Cat_Hair	baixo	2573		nao	nao	?	?	SEM TEXTO PTBR
420365	aegis_420365	baixo	806		nao	nao	?	?	SEM TEXTO PTBR
420366	C_Angel_Berry_Wig_N	baixo	2577	[Visual] Peruca de Anjo Luxuosa	sim	sim	ok	ok	PRONTO
420367	C_Cat_Whisper_Cloth	baixo	2578		nao	nao	?	?	SEM TEXTO PTBR
420376	C_Traditors_Low_Tail	baixo	2588		nao	nao	?	?	SEM TEXTO PTBR
420377	C_Braids_Wave	baixo	2589		nao	nao	?	?	SEM TEXTO PTBR
420382	C_Atque_Poenitentia	baixo	2594	[Visual] Escudo Poenitentia	sim	sim	ok	ok	PRONTO
420383	C_Sparkly_Rainbow_Hair	baixo	2596	[Visual] Peruca Prismática	sim	sim	ok	ok	PRONTO
420384	C_Commentary_Booth	capa	2597	[Visual] Ao Vivo	sim	nao	falta	falta	SEM SPRITE
420385	C_Adventurer_Map	baixo	2598	[Visual] Mapa dos Exploradores	sim	sim	ok	ok	PRONTO
420393	C_S_Two_Side_Up_BD	baixo	2610		nao	nao	?	?	SEM TEXTO PTBR
420394	C_S_Two_Side_Up_BDP	baixo	2611		nao	nao	?	?	SEM TEXTO PTBR
420395	C_S_Two_Side_Up_SV	baixo	2612		nao	nao	?	?	SEM TEXTO PTBR
420396	C_S_Two_Side_Up_BLP	baixo	2613		nao	nao	?	?	SEM TEXTO PTBR
420397	C_HN_Hair_BG	baixo	2614		nao	nao	?	?	SEM TEXTO PTBR
420398	C_HN_Hair_YL	baixo	2615		nao	nao	?	?	SEM TEXTO PTBR
420399	C_HN_Hair_CB	baixo	2616		nao	nao	?	?	SEM TEXTO PTBR
420400	C_HN_Hair_LB	baixo	2617		nao	nao	?	?	SEM TEXTO PTBR
420401	C_HN_Hair_LPP	baixo	2618		nao	nao	?	?	SEM TEXTO PTBR
420402	C_HN_Hair_JBL	baixo	2619		nao	nao	?	?	SEM TEXTO PTBR
420403	C_HN_Hair_WH	baixo	2620		nao	nao	?	?	SEM TEXTO PTBR
420404	C_HN_Hair_OM	baixo	2621		nao	nao	?	?	SEM TEXTO PTBR
420405	C_RAM_Hair_BG	baixo	2622		nao	nao	?	?	SEM TEXTO PTBR
420406	C_RAM_Hair_YL	baixo	2623		nao	nao	?	?	SEM TEXTO PTBR
420407	C_RAM_Hair_CB	baixo	2624		nao	nao	?	?	SEM TEXTO PTBR
420408	C_RAM_Hair_LB	baixo	2625		nao	nao	?	?	SEM TEXTO PTBR
420409	C_RAM_Hair_LPP	baixo	2626		nao	nao	?	?	SEM TEXTO PTBR
420410	C_RAM_Hair_JBL	baixo	2627		nao	nao	?	?	SEM TEXTO PTBR
420411	C_RAM_Hair_WH	baixo	2628		nao	nao	?	?	SEM TEXTO PTBR
420412	C_RAM_Hair_OM	baixo	2629		nao	nao	?	?	SEM TEXTO PTBR
420413	C_Wanderer_Curl_BG	baixo	2630		nao	nao	?	?	SEM TEXTO PTBR
420414	C_Wanderer_Curl_YL	baixo	2631		nao	nao	?	?	SEM TEXTO PTBR
420415	C_Wanderer_Curl_CB	baixo	2632		nao	nao	?	?	SEM TEXTO PTBR
420416	C_Wanderer_Curl_LB	baixo	2633		nao	nao	?	?	SEM TEXTO PTBR
420417	aegis_420417	baixo	2634		nao	nao	?	?	SEM TEXTO PTBR
420418	aegis_420418	baixo	2635		nao	nao	?	?	SEM TEXTO PTBR
420419	aegis_420419	baixo	2636		nao	nao	?	?	SEM TEXTO PTBR
420420	aegis_420420	baixo	2637		nao	nao	?	?	SEM TEXTO PTBR
420421	C_Cat_Ears_Cape_Blue	baixo	2522		nao	nao	?	?	SEM TEXTO PTBR
420423	C_InkPainting_Day	baixo		[Visual] Pintura Oriental Diurna	sim	nao	ok	falta	SEM VIEW
420424	C_InkPainting_Night	baixo		[Visual] Pintura Oriental Noturna	sim	nao	ok	falta	SEM VIEW
420426	C_WH_Fox_Hood_Twin_N	baixo	2647		nao	nao	?	?	SEM TEXTO PTBR
420427	C_Lunatic_Kamakura	capa	2648	[Visual] Iglunático	sim	nao	falta	falta	SEM SPRITE
420429	C_Guide_Of_Dead_Text	baixo			nao	nao	?	?	SEM VIEW
420430	C_Medjed_Text	baixo			nao	nao	?	?	SEM VIEW
420432	C_Baby_Seal2	meio	2653		nao	nao	?	?	SEM TEXTO PTBR
420433	C_Knit_Ribbon_Lowtwin	baixo	2654		nao	nao	?	?	SEM TEXTO PTBR
420434	C_Knit_Ribbon_Lowtwin_N	baixo	2655		nao	nao	?	?	SEM TEXTO PTBR
420435	C_Sberry_Donut_In_Mouth	baixo	2658		nao	nao	?	?	SEM TEXTO PTBR
420439	C_Kitchen_Car2	baixo	2660	[Visual] Kombi do Quitute	sim	sim	ok	ok	PRONTO
420440	C_Rigel_Hair	baixo	2666		nao	nao	?	?	SEM TEXTO PTBR
420447	aegis_420447	baixo	2526		nao	nao	?	?	SEM TEXTO PTBR
420448	C_Deep_You_N	baixo	2671		nao	nao	?	?	SEM TEXTO PTBR
420449	C_Deep_You	baixo	2672		nao	nao	?	?	SEM TEXTO PTBR
420451	C_CLB_HM_Munch	baixo			nao	nao	?	?	SEM VIEW
420499	C_CB_Fullb_Twintails	baixo	2682		nao	nao	?	?	SEM TEXTO PTBR
420500	C_CB_Fullb_Twosideup	baixo	2683		nao	nao	?	?	SEM TEXTO PTBR
420501	C_Hot_Spring	baixo	2684	[Visual] Águas Termais	sim	sim	ok	ok	PRONTO
420511	C_Over_Cloud	baixo		[Visual] Acima das Nuvens	sim	nao	falta	falta	SEM VIEW
420512	C_Aurora_On_Clouds	baixo		[Visual] Aurora nas Nuvens	sim	nao	falta	falta	SEM VIEW
420514	C_Wonderful_Long_N	baixo	2697		nao	nao	?	?	SEM TEXTO PTBR
420515	C_Wonderful_Long	baixo	2698		nao	nao	?	?	SEM TEXTO PTBR
420516	C_Forest_Friends	baixo	2699	[Visual] Chamado da Fauna	sim	sim	ok	ok	PRONTO
420524	C_Twin_Milkyway_N	baixo	2706		nao	nao	?	?	SEM TEXTO PTBR
420525	C_Twin_Milkyway	baixo	2707	[Visual] Peruca da Via Láctea	sim	sim	ok	ok	PRONTO
420532	C_Immortal_H_Power	baixo	2711		nao	nao	?	?	SEM TEXTO PTBR
420545	C_Vacation_Pope_Hair	baixo	2718		nao	nao	?	?	SEM TEXTO PTBR
420546	C_Miriam_Hair	baixo	2719	[Visual] Cabelo de Miriam	sim	sim	ok	ok	PRONTO
420547	C_Come_On_Soda	baixo	2721	[Visual] Picolé de Mirtilo	sim	sim	ok	ok	PRONTO
420552	C_Divine_Sky_Invite	baixo		[Visual] Espelho Malévolo	sim	nao	falta	falta	SEM VIEW
420553	C_Snug_Nyar_Hair	baixo	2725		nao	nao	?	?	SEM TEXTO PTBR
420554	C_Waggy_Nyar_Hair	baixo	2728	[Visual] Peruca de Nyar	sim	sim	ok	ok	PRONTO
420570	C_Feather_Hair_TT	baixo	2734	[Visual] Peruca Gêmea Alada	sim	sim	ok	ok	PRONTO
420571	C_Feather_Hair_BD	baixo	2735		nao	nao	?	?	SEM TEXTO PTBR
420575	C_N_Piamette_RollHair	baixo	2740		nao	nao	?	?	SEM TEXTO PTBR
420576	C_Nightmare_Chain	baixo			nao	nao	?	?	SEM VIEW
420593	C_Halloween_Candy_Hair	topo	2743		nao	nao	?	?	SEM TEXTO PTBR
420594	C_HalloCandy_Hair_N	baixo	2744		nao	nao	?	?	SEM TEXTO PTBR
420595	C_Medjed_Cloth	baixo	2745		nao	nao	?	?	SEM TEXTO PTBR
420596	C_Blink_Eyes_Halloween	meio	2746		nao	nao	?	?	SEM TEXTO PTBR
420602	C_Red_Bat	baixo	2439		nao	nao	?	?	SEM TEXTO PTBR
420618	C_SS_Recognition	baixo	2751		nao	nao	?	?	SEM TEXTO PTBR
420642	C_OpenAir_Headset_Red	baixo	2716		nao	nao	?	?	SEM TEXTO PTBR
420702	C_Eclipse_Muffler	baixo	2688		nao	nao	?	?	SEM TEXTO PTBR
420703	C_Aurelie_Hair	baixo	2789		nao	nao	?	?	SEM TEXTO PTBR
420726	aegis_420726	baixo	2704		nao	nao	?	?	SEM TEXTO PTBR
420727	C_Lots_Braided_Hair	baixo	2794		nao	nao	?	?	SEM TEXTO PTBR
420728	C_Love_Piece_BL	baixo	2796		nao	nao	?	?	SEM TEXTO PTBR
420729	C_CLB_GAT_bye	baixo	2802	[Visual] Adeus, Gatchaman!	sim	sim	ok	ok	PRONTO
420730	C_CLB_GAT_go	baixo	2803	[Visual] Avante! Ninja Team!	sim	sim	ok	ok	PRONTO
420731	C_CLB_GAT_doc	baixo		[Visual] Comunicado Urgente do Doutor	sim	nao	falta	falta	SEM VIEW
420743	C_Spirit_Cat_TH	baixo	2811		nao	nao	?	?	SEM TEXTO PTBR
420747	Wishing_Sky_Lantern_TH	baixo	947		nao	nao	?	?	SEM TEXTO PTBR
420750	C_Seyren_Hair	baixo	2815		nao	nao	?	?	SEM TEXTO PTBR
420751	C_Magaleta_Hair	baixo	2816		nao	nao	?	?	SEM TEXTO PTBR
430001	C_Helm_Of_Ra	topo+meio	2094		nao	nao	?	?	SEM TEXTO PTBR
430005	C_White_Tiger_Glass	topo+meio	2325	[Visual] Óculos do Tigre Branco	sim	sim	ok	ok	PRONTO
430010	C_Yorker_Hood	topo+meio	2590		nao	nao	?	?	SEM TEXTO PTBR
430025	C_CLB_GAT_BK	topo+meio	2804	[Visual] Líder da Galactor	sim	sim	ok	ok	PRONTO
430026	C_CLB_GAT_G1	topo+meio	2797	[Visual] G-1 Ken, o Águia	sim	sim	ok	ok	PRONTO
430027	C_CLB_GAT_G2	topo+meio	2798	[Visual] G-2 Joe, o Condor	sim	sim	ok	ok	PRONTO
430028	C_CLB_GAT_G3	topo+meio	2799	[Visual] G-3 Jun, o Cisne	sim	sim	ok	ok	PRONTO
430029	C_CLB_GAT_G4	topo+meio	2800	[Visual] G-4 Jinpei, a Andorinha	sim	sim	ok	ok	PRONTO
430030	C_CLB_GAT_G5	topo+meio	2801	[Visual] G-5 Ryu, o Coruja	sim	sim	ok	ok	PRONTO
435000	C_Sausage	topo+baixo	2320		nao	nao	?	?	SEM TEXTO PTBR
436006	C_Ep19_Rgan	meio+baixo	2144		nao	nao	?	?	SEM TEXTO PTBR
436007	C_Ep19_Iwin	meio+baixo	2143		nao	nao	?	?	SEM TEXTO PTBR
436008	C_HwaHoJumJung	meio+baixo	2216	[Visual] Fantasia de Tigre Branco	sim	sim	ok	ok	PRONTO
436010	C_spiding	meio+baixo	2315		nao	nao	?	?	SEM TEXTO PTBR
440000	C_SharkHead	topo+meio+baixo	1919		nao	nao	?	?	SEM TEXTO PTBR
440001	C_Wunderkammer	topo+meio+baixo	743	[Visual] Caixa Surpresa do Vário	sim	sim	ok	ok	PRONTO
440002	C_Happy_Cat_TW	topo+meio+baixo	1980	[Visual] Felina Cauda-Longa	sim	sim	ok	ok	PRONTO
440003	C_Pretty_Rabbit_Hood_E	topo+meio+baixo	1085	[Visual] Capuz de Coelhinho Carinhoso	sim	sim	ok	ok	PRONTO
440004	C_Close_Helmet	topo+meio+baixo	203		nao	nao	?	?	SEM TEXTO PTBR
440005	C_Diabolus_Helmet	topo+meio+baixo	364		nao	nao	?	?	SEM TEXTO PTBR
440006	C_Black_Cat_Hood_kr	topo+meio+baixo	1481		nao	nao	?	?	SEM TEXTO PTBR
440007	C_Squirrel_Ear_Hat_Kr	topo+meio+baixo	1486	[Visual] Capuz de Esquilo	sim	sim	ok	ok	PRONTO
440008	C_Master	topo			nao	nao	?	?	SEM VIEW
440009	C_Black_Moon_Cat_kr	topo+meio+baixo	2146		nao	nao	?	?	SEM TEXTO PTBR
440010	C_Bear_Head	topo+meio+baixo	2147		nao	nao	?	?	SEM TEXTO PTBR
440012	C_Dr_Eggman_Mask	topo+meio+baixo	2434	[Visual] Máscara de Eggman	sim	sim	ok	ok	PRONTO
440013	C_2024ROS_Hat_1st	topo+meio+baixo	2551		nao	nao	?	?	SEM TEXTO PTBR
440014	C_2024ROS_Hat_2nd	topo+meio+baixo	2552		nao	nao	?	?	SEM TEXTO PTBR
440015	C_2024ROS_Hat_3rd	topo+meio+baixo	2553		nao	nao	?	?	SEM TEXTO PTBR
440016	C_2024ROS_Hat_4th	topo+meio+baixo	2554		nao	nao	?	?	SEM TEXTO PTBR
440017	C_Jormun_Cape	topo+meio+baixo	2584		nao	nao	?	?	SEM TEXTO PTBR
440018	C_Helm_Of_Galaxia	topo+meio+baixo	2587		nao	nao	?	?	SEM TEXTO PTBR
440019	C_Alecsander	topo+meio+baixo	2606		nao	nao	?	?	SEM TEXTO PTBR
440020	C_Cassandra	topo+meio+baixo	2607		nao	nao	?	?	SEM TEXTO PTBR
440035	C_Malangmalang	topo+meio+baixo	2806		nao	nao	?	?	SEM TEXTO PTBR
480052	C_Sakura_Fes_TW	capa	69	[Visual] Laçarote da Retaguarda	sim	sim	ok	ok	PRONTO
480055	C_Wing_Of_Angel_Move_RD	capa	72	[Visual] Asas Encantadas de Rudra	sim	nao	ok	falta	SEM SPRITE
480056	C_Wing_Of_Angel_Move_BK	capa	73		nao	nao	?	?	SEM TEXTO PTBR
480058	C_Wing_Of_Angel_Move_GD	capa	75	[Visual] Asas Áureas de Arcanjo	sim	sim	ok	falta	JA TEM
480060	C_Wing_Of_Angel_Move_GR	capa	78		nao	nao	?	?	SEM TEXTO PTBR
480069	C_Wing_Of_Angel_Move	capa	61	[Visual] Asas Esvoaçantes de Arcanjo	sim	sim	ok	falta	JA TEM
480071	Calabash	capa	82		nao	nao	?	?	SEM TEXTO PTBR
480082	C_Sandalphon_Wing_TW	capa	88		nao	nao	?	?	SEM TEXTO PTBR
480086	C_CAPOO_Bag_TW	capa	89		nao	nao	?	?	SEM TEXTO PTBR
480092	C_Sudden_Wealth_J	capa	96		nao	nao	?	?	SEM TEXTO PTBR
480093	C_Scepter	capa	97	[Visual] Cetro da Realeza	sim	sim	ok	ok	PRONTO
480095	C_Giant_White_Rabbit	capa	98	[Visual] Mochila de Coelho	sim	sim	ok	ok	PRONTO
480096	C_Put_On_Coat	capa	99	[Visual] Casaco de Camurça com Lã	sim	sim	ok	ok	PRONTO
480097	C_Snow_Powder	capa		[Visual] Aura Nevada	sim	nao	ok	falta	SEM VIEW
480107	C_Kings_Twin_Sword	capa	104	[Visual] Espadas do Monarca	sim	sim	ok	ok	PRONTO
480108	C_Poring_Basket	capa	103	[Visual] Cesta de Porings	sim	sim	ok	ok	PRONTO
480110	C_Adventure_Cat_Bag	capa	107	[Visual] Mochila do Doram Aventureiro	sim	sim	ok	ok	PRONTO
480111	C_Flower_Wing	capa	106	[Visual] Buquê de Asas	sim	sim	ok	ok	PRONTO
480117	C_Elec_Guitar_Of_Phen	capa	108		nao	nao	?	?	SEM TEXTO PTBR
480118	C_G_DaeHyon_Sword_TW	capa	114	[Visual] Espada do General	sim	sim	ok	ok	PRONTO
480119	C_Niflheim_Key	capa	110	[Visual] Chave de Nifflheim	sim	nao	falta	falta	SEM SPRITE
480121	C_Striking_Mikoshi	capa	111	[Visual] Mikoshi	sim	nao	falta	falta	SEM SPRITE
480122	C_Samba_Carnival	capa	112	[Visual] Asas Carnavalescas	sim	sim	ok	ok	PRONTO
480123	C_Nydhog_Rumor	capa	113	[Visual] Asas Floridas	sim	sim	ok	ok	PRONTO
480126	C_Giant_Shark	capa	109	[Visual] Tubarão Fofinho	sim	sim	ok	ok	PRONTO
480127	C_Hooked_Straw_Hat	capa	115	[Visual] Chapéu Pendurado de Palha	sim	sim	ok	ok	PRONTO
480129	C_Triple_Ice_Cream	capa	116	[Visual] Sorvetinho Triplo	sim	sim	ok	ok	PRONTO
480130	C_Beer_Server	capa	117	[Visual] Raguaraná	sim	sim	ok	ok	PRONTO
480131	C_Swirling_Flame	capa	ef163	[Visual] Chama Circular	sim	sim	ok	efeito	PRONTO
480137	C_Filir_Bag	capa	118	[Visual] Mochila de Filir	sim	sim	ok	ok	PRONTO
480152	C_Spoon_Fork_Set	capa	121	[Visual] Talheres do Comilão	sim	sim	ok	ok	PRONTO
480155	C_Vietnam_flag_hood	capa	122	[Visual] Capa de Herói	sim	nao	falta	falta	SEM SPRITE
480158	C_Lunatic_Bag	capa	123	[Visual] Mochila Lunática	sim	nao	falta	falta	SEM SPRITE
480167	C_Heart_Stick_Choco	capa	124	[Visual] Pirulito de Chocolate	sim	sim	ok	ok	PRONTO
480168	C_Melody_Wing	capa	126	[Visual] Asas Musicais	sim	sim	ok	ok	PRONTO
480169	C_Diabolic_Rock_Guitar	capa	125	[Visual] Guitarra de Rock	sim	sim	ok	ok	PRONTO
480176	C_Blue_Rose_Garden	capa	127	[Visual] Jardim de Rosas Azuis	sim	sim	ok	ok	PRONTO
480177	C_Clutch_Bouquet	capa	128	[Visual] Buquê Gigantesco	sim	sim	ok	ok	PRONTO
480181	C_Pitaya_G_Bag	capa	129	[Visual] Cesta de Pitaya Verde	sim	sim	ok	ok	PRONTO
480187	C_Wedding_Ribbon	capa	130	[Visual] Laçarote de Casamento	sim	sim	ok	ok	PRONTO
480189	C_Valkyrie_Curse_blight	capa	131	[Visual] Asas Amaldiçoadas de Valquíria	sim	sim	ok	ok	PRONTO
480198	C_20th_Anniversary_Wing	capa	136	[Visual] Asas Laureadas	sim	sim	ok	ok	PRONTO
480199	C_Guardian_Wingdeco	capa	139		nao	nao	?	?	SEM TEXTO PTBR
480200	C_Guardian_Wing	meio	2282		nao	nao	?	?	SEM TEXTO PTBR
480201	C_Guardian_Angelwing	capa	138		nao	nao	?	?	SEM TEXTO PTBR
480202	C_Guardian_Butterwing	capa	140		nao	nao	?	?	SEM TEXTO PTBR
480203	C_Magic_Circle_BL	capa	ef170		nao	nao	?	?	SEM TEXTO PTBR
480204	C_Back_Ribbon_Bell_BU	capa	135	[Visual] Laçarote de Sininho	sim	sim	ok	ok	PRONTO
480205	C_Astra_Blessing	capa	ef174	[Visual] Aura Astrológica	sim	sim	ok	efeito	PRONTO
480207	C_Traveller_Bag	capa	137	[Visual] Mochila Multiuso	sim	sim	ok	ok	PRONTO
480221	C_Ninetail_Tail	capa	145	[Visual] Caudas de Raposa	sim	nao	falta	falta	SEM SPRITE
480222	C_J_Umbrella	capa	146	[Visual] Guarda-Chuva Vermelho	sim	nao	falta	falta	SEM SPRITE
480223	C_Muranyasa	capa	147	[Visual] Muranyasa	sim	sim	ok	ok	PRONTO
480235	C_Diabolic_Friend	capa	148	[Visual] Tridente com Lacinho	sim	nao	falta	falta	SEM SPRITE
480236	C_Big_Magic_Book	capa	149		nao	nao	?	?	SEM TEXTO PTBR
480237	C_Katana_TenguMaster	capa	158	[Visual] Katanas do Mestre Tengu	sim	nao	falta	falta	SEM SPRITE
480239	C_Cupid_Wing_Pink_ROC	capa			nao	nao	?	?	SEM VIEW
480243	C_JP_EV16	capa	152	[Visual] Mochila de Cinnamoroll	sim	sim	ok	ok	PRONTO
480244	C_JP_EV17	capa	153	[Visual] Cinnamoroll Coroado	sim	sim	ok	ok	PRONTO
480246	C_Valkyrie_Spear	capa	154	[Visual] Lança das Valquírias	sim	sim	ok	ok	PRONTO
480247	C_Giant_Angeling	capa	155	[Visual] Mochila Gigante de Angeling	sim	nao	falta	falta	SEM SPRITE
480252	C_Mystical_Wing	capa	156	[Visual] Asas Colossais	sim	nao	falta	falta	SEM SPRITE
480258	C_Rainbow_Shell	capa	157		nao	nao	?	?	SEM TEXTO PTBR
480264	C_Harmony_Wing_ROC	capa	136		nao	nao	?	?	SEM TEXTO PTBR
480271	C_Angelic_Long_BD	capa	2328		nao	nao	?	?	SEM TEXTO PTBR
480272	C_Angelic_Long_RBD	capa	2329	[Visual] Peruca Angelical Brilhante	sim	nao	falta	falta	SEM SPRITE
480273	C_Angelic_Long_SV	capa	2330		nao	nao	?	?	SEM TEXTO PTBR
480274	C_Angelic_Long_RSV	capa	2331		nao	nao	?	?	SEM TEXTO PTBR
480279	C_Poring_Syringe	capa	161		nao	nao	?	?	SEM TEXTO PTBR
480280	C_Big_Ribbon_Cloak_WH	capa	162	[Visual] Laço Pomposo Branco	sim	nao	falta	falta	SEM SPRITE
480286	C_Serpent_Shadow	capa			nao	nao	?	?	SEM VIEW
480287	C_Skia_Doll	capa	170		nao	nao	?	?	SEM TEXTO PTBR
480288	C_Dark_Lord_Cloak	capa	164	[Visual] Manto do Senhor das Trevas	sim	sim	ok	ok	PRONTO
480289	C_Moonlight_Bell	capa	165	[Visual] Sino do Luar	sim	nao	falta	falta	SEM SPRITE
480290	C_Lord_Of_Death_Shield	capa	166	[Visual] Escudo do Senhor dos Mortos	sim	sim	ok	ok	PRONTO
480295	C_Sakura_Branch	capa	167		nao	nao	?	?	SEM TEXTO PTBR
480296	C_Sakura_Fubuki	capa		[Visual] Fragrância de Rosas	sim	nao	ok	falta	SEM VIEW
480297	C_Lop_Bunny_Cloak	capa	169	[Visual] Orelhas de Lebre	sim	sim	ok	ok	PRONTO
480298	C_MCircle_Wonderland	capa	ef182		nao	nao	?	?	SEM TEXTO PTBR
480305	C_Pope_Doll	capa	171		nao	nao	?	?	SEM TEXTO PTBR
480310	C_Giant_Mad_Bunny	capa	172	[Visual] Macabro Gigante	sim	sim	ok	ok	PRONTO
480311	C_Key_To_Happiness	capa	173		nao	nao	?	?	SEM TEXTO PTBR
480315	C_Milky	capa	176	[Visual] Láctea	sim	sim	ok	ok	PRONTO
480316	C_Labrys	capa	177	[Visual] Lábris	sim	sim	ok	ok	PRONTO
480318	C_Divine_Phoenix	capa	178	[Visual] Fênix Gloriosa	sim	sim	ok	ok	PRONTO
480320	C_Aqua_Fin_Decoration	capa	179	[Visual] Manto de Iemanjá	sim	sim	ok	ok	PRONTO
480321	C_Surf_Board	capa	180	[Visual] Prancha de Surf Azul	sim	sim	ok	ok	PRONTO
480329	C_2023RTC_S_Robe4	capa	184		nao	nao	?	?	SEM TEXTO PTBR
480330	C_Vietnam_flag_hood_JP	capa	185		nao	nao	?	?	SEM TEXTO PTBR
480335	C_Surf_Board_Poring	capa	186	[Visual] Prancha de Surf Poring	sim	sim	ok	ok	PRONTO
480336	C_Forest_S_Vacation	capa	187	[Visual] Rede de Caça	sim	sim	ok	ok	PRONTO
480337	C_Rifle	capa	188	[Visual] Fuzil	sim	sim	ok	ok	PRONTO
480344	C_HDP_Scythe	capa	189		nao	nao	?	?	SEM TEXTO PTBR
480360	C_Big_Shuriken	capa	190	[Visual] Shuriken Ornamental	sim	sim	ok	ok	PRONTO
